reviewId,content,score,gender,location,date,Unnamed: 6,Unnamed: 7,tokens,text_final,label
5f88dc95-fdad-48c0-a275-37fc6476a0a9,"It's alright, I can't complain. For free Hinge offers quite a bit. Which is far more than many other dating apps. it has a clean user interface, well optimized, and it's easy to use.",4.0,male,"Ho Chi Minh City, Vietnam",2020-08-03,,,"['alright', 'not_complain', 'free', 'offer', 'bit', 'app', 'clean', 'user_interface', 'optimize', 'easy']",alright not_complain free offer bit app clean user_interface optimize easy,positive
a28e212d-15d6-4346-8869-4bef3496d7e4,it's better than the other ones for anyone over 35... But it has gotten very buggy! Half the messages don't even make it through.,4.0,male,"Cancun, Mexico",2021-09-07,,,"['well', 'one', 'get', 'buggy', 'message']",well one get buggy message,positive
8dd28a43-5bd0-4238-a8e6-874d5c31e707,"I do like the app, the way of interacting works well. The app is very slow with notifications though, 1h sometimes! Also £45 for 1 month is insane, I'll never be doing that for the low number of members. If they were ethical and said £13pm then I'd probably subscribe forever.",4.0,male,"Chennai, India",2020-10-31,,,"['interact', 'work', 'slow', 'notification', 'month', 'insane', 'low', 'number', 'member', 'ethical', 'subscribe']",interact work slow notification month insane low number member ethical subscribe,positive
dc8d2fb6-f634-4e72-8b1f-c8f579db65d4,finally an app without such a prominent hook-up culture (might just be a good algorithm),4.0,female,"Christchurch, New Zealand",2023-09-23,,,"['prominent', 'hook', 'culture', 'algorithm']",prominent hook culture algorithm,positive
d9af0add-523b-42bd-8a51-ec91d4bee6f1,expensive but fun,4.0,male,"Monterrey, Mexico",2022-05-04,,,"['expensive', 'fun']",expensive fun,positive
d850ff22-3ea3-469c-ab79-aa2a1cb19536,"I'd say overall I've had a better experience with Hing than other dating apps. The profiles are simple, but usually informative enough to work with. I am a little confused on how the algorithm works, or maybe I'm confusing it: the ""compatible"" and ""standouts"" shown to me usually aren't that interesting to me. The normal matching seems OK though. I am also a little surprised that the chat isn't compatible with inlined gifs (found that out trying to share some memes).",4.0,male,"Casablanca, Morocco",2021-07-28,,,"['well', 'experience', 'hing', 'app', 'profile', 'simple', 'informative', 'work', 'confused', 'algorithm', 'work', 'confuse', 'compatible', 'standout', 'show', 'interesting', 'normal', 'matching', 'ok', 'little', 'surprised', 'chat', 'not_compatible', 'inlined', 'gif', 'find', 'try', 'share', 'meme']",well experience hing app profile simple informative work confused algorithm work confuse compatible standout show interesting normal matching ok little surprised chat not_compatible inlined gif find try share meme,positive
fb3912e7-ec12-461c-8e9c-36b916a59cfc,I'd like to give more specific information about family plans,4.0,female,"Hobart, Australia",2023-03-28,,,"['specific', 'information', 'family', 'plan']",specific information family plan,positive
943265e0-8c70-4d59-9f72-db14d99c5163,Best site overall for experience and interactive. Only ghing that stopped it from getting a 5 is it is glitchy at times,4.0,female,"Salvador, Brazil",2022-08-28,,,"['good', 'site', 'overall', 'experience', 'interactive', 'ghing', 'stop', 'get', 'glitchy', 'time']",good site overall experience interactive ghing stop get glitchy time,positive
f85615b5-6aa3-4fb5-9150-da9f58da1a17,facial recognition verification is appreciated!,4.0,male,"Ottawa, Canada",2021-10-07,,,"['facial_recognition', 'verification', 'appreciate']",facial_recognition verification appreciate,positive
2da30bac-85d9-48d7-8f75-8b4b54dcaf1e,"So I wasn't getting any matches from sending likes, but then when I started commenting on ppls photos, I got a lot more. Not a criticism on the app just wanted to share my experience",4.0,male,"Johannesburg, South Africa",2021-03-12,,,"['not_get_match', 'send', 'like', 'start', 'comment', 'ppls', 'photo', 'criticism', 'want', 'share', 'experience']",not_get_match send like start comment ppls photo criticism want share experience,positive
a5f298ae-0abd-4faa-9ba6-f987b2518b6a,"I like it, ui is different and unique, and I love how active it is to figure out who is compatible or not.",4.0,female,"Santiago, Chile",2022-09-17,,,"['ui', 'different', 'unique', 'active', 'figure', 'compatible']",ui different unique active figure compatible,positive
6109109a-ea09-4129-ab7d-2d743bb393ce,Most matches are somewhat more compatible than on other platforms. The pity is that you can't sort the matches by distance.,4.0,male,"Los Angeles, United States",2022-02-01,,,"['match', 'compatible', 'platform', 'pity', 'not_sort', 'match', 'distance']",match compatible platform pity not_sort match distance,positive
fdb6ac07-f528-4592-bc3b-27e0a765ee5b,"Pretty good, better interface than tinder by a mile. Quite expensive otherwise. I guess love ain't cheap.",4.0,male,"Austin, United States",2021-11-18,,,"['well', 'interface', 'mile', 'expensive', 'guess', 'be', 'not_cheap']",well interface mile expensive guess be not_cheap,positive
cb51110e-6c26-4041-9289-ec4c69ae3baf,"Great app for meeting someone. I met my Fiancé on here. But the app is plagued with technical problems, otherwise it would be 5 stars",4.0,female,"Asunción, Paraguay",2023-01-04,,,"['meet', 'meet', 'fiancé', 'plague', 'technical', 'problem', 'star']",meet meet fiancé plague technical problem star,positive
adb9d503-4a5c-42bd-acf6-d4333a070fc7,Like the app a lot. Lately been having some issues with voice prompts. Also would be very appreciative if the phone/video call feature would return.,4.0,male,"Manila, Philippines",2020-09-20,,,"['have_issue', 'voice_prompt', 'appreciative', 'phone', 'video', 'feature', 'return']",have_issue voice_prompt appreciative phone video feature return,positive
b91b2020-66cb-4080-aa02-2d8f53f921a9,Met my current gf of 1.5 years,4.0,male,"Boston, United States",2021-08-04,,,"['meet', 'current', 'gf', 'year']",meet current gf year,positive
a56b20f5-29fd-4abe-8957-7cb132c8e2e7,I really like that you have to put detail into your profile. Though not a lot of people do even with the good prompt choices. This dating app is the best I've used. Would recommend it to others who are looking to date.,4.0,male,"Bangkok, Thailand",2020-10-24,,,"['detail', 'profile', 'people', 'prompt', 'choice', 'good', 'recommend', 'look', 'date']",detail profile people prompt choice good recommend look date,positive
367f58c8-d7aa-4ca2-b5d2-e4d971efb6cd,"I really enjoy Hinge, and admittedly they do promote a much nicer image of themselves then Tinder and Bumble. The people on here are calm and I like that I get a steady stream of likes. Thanks for the hard work guys. ☺️",4.0,female,"Auckland, New Zealand",2023-07-23,,,"['enjoy', 'promote', 'nice', 'image', 'people', 'calm', 'steady', 'stream', 'like', 'thank', 'hard', 'work', 'guy', 'smile_face']",enjoy promote nice image people calm steady stream like thank hard work guy smile_face,positive
ff837da4-2783-44cc-899d-9e3b8e11554c,The concept is better than most such apps. However it's not as popular,4.0,male,"Austin, United States",2021-12-07,,,"['concept', 'well', 'app', 'popular']",concept well app popular,positive
b8144148-417f-4e2e-b077-6a10bbac9f38,"I'd have to say it's currently the best dating app out there. One of its biggest pros is that it has a nice and beefy filter system, so one can weed out what they are not interested in...unlike some 'other' dating apps that force you to sit for hours swiping left!",4.0,male,"San Francisco, United States",2022-06-17,,,"['big', 'pro', 'beefy', 'filter', 'system', 'weed', 'not_interested', 'app', 'force', 'sit', 'hour', 'swipe_leave']",big pro beefy filter system weed not_interested app force sit hour swipe_leave,positive
0b650e32-50ca-495e-93ac-3a4aaf13d474,hinge a dating app where no one wants a relationship 😬,4.0,female,"Quito, Ecuador",2023-03-03,,,"['want', 'relationship', 'grimacing', 'face']",want relationship grimacing face,positive
f3fabaf0-022c-4b01-a1e6-602e9aab7100,"so far, so good. no complaints. actually impressed that you can, with few limitations, actually navigate this app completely free. thank you to #Hinge for the app! thank you to #whatever channel on YouTube. I heard a recommendation from, Alley, one of the guests.",4.0,male,"Paris, France",2020-03-01,,,"['complaint', 'impress', 'limitation', 'navigate', 'free', 'thank', 'thank', 'channel', 'youtube', 'hear', 'recommendation', 'alley', 'guest']",complaint impress limitation navigate free thank thank channel youtube hear recommendation alley guest,positive
1d50250a-9060-43f5-98b7-c63078f1fbd2,"The app does a good job of weeding out the bots, and figuring out potential matches.",4.0,male,"Philadelphia, United States",2022-01-21,,,"['job', 'weed', 'bot', 'figure', 'potential_match']",job weed bot figure potential_match,positive
2f5ac6ab-a9ab-4bbb-8f59-9e559faccf4b,you have to put in the work to get anything out of it. just like anything else with the opposite sex lol,4.0,male,"Casablanca, Morocco",2021-02-17,,,"['work', 'opposite', 'sex', 'lol']",work opposite sex lol,positive
191a372c-ee1a-4d73-b954-594cb4e84d31,seems okay so far only had it a day so .... early days.,4.0,male,"Washington DC, United States",2021-08-09,,,"['okay', 'day', 'early', 'day']",okay day early day,positive
e757997c-06ed-4133-a6ab-6b354c8594de,i am kinda surprised...it does have an interesting way of matching with people.,4.0,female,"Perth, Australia",2023-03-29,,,"['surprised', 'interesting', 'match', 'people']",surprised interesting match people,positive
a8cfde97-2750-481a-9afc-4f55fafdcf34,No i didn't get a single date but it's better than others. At least i get to send message to mademoiselle sunshines!,4.0,male,"Cape Town, South Africa",2021-07-07,,,"['not_get_single', 'date', 'well', 'send_message', 'mademoiselle', 'sunshine']",not_get_single date well send_message mademoiselle sunshine,positive
26ba3f6d-765a-4289-83b5-e12822a30ae4,A dating app that is generally more respectful than others. 👍,4.0,male,"Bangalore, India",2020-08-13,,,"['respectful', 'thumb']",respectful thumb,positive
9cdd4055-e8b1-45b8-8d1c-66a4ee7a3a6f,Not many scam profiles and its an easy site to use,4.0,male,"Guangzhou, China",2020-08-25,,,"['not_many', 'scam', 'profile', 'easy', 'site']",not_many scam profile easy site,positive
0ff16ef0-c836-4dec-91be-cee52ff30cfd,A few less profile options than I would like... but seems like a solid app,4.0,male,"Cape Town, South Africa",2021-05-25,,,"['profile', 'option', 'solid']",profile option solid,positive
0bbd7903-4773-47c2-9ec0-af39093c4aaa,"I want to suggest allowing us to view the people we have sent likes to. I sent a like, but didn't get a chance to attach a message. I'd like to be able to go back and fix that.",4.0,female,"São Paulo, Brazil",2022-10-17,,,"['want', 'suggest', 'allow', 'view', 'people', 'send', 'like', 'send', 'not_get', 'chance', 'attach', 'message', 'able', 'fix']",want suggest allow view people send like send not_get chance attach message able fix,positive
dab3a825-1592-4acc-8036-b97dbeaa04f8,"great app for meeting people, but still loads of bugs in the app",4.0,male,"Denver, United States",2021-08-31,,,"['meet', 'people', 'load', 'bug']",meet people load bug,positive
f8ed8b95-3691-4867-be63-516dfd697d26,"Probably the best of my mediocre experiences with dating apps. Gives you a better chance to get to know what people are like than other swiping apps. I've gone through periods where I've given up on it because it only shows the kinds of profiles that I am not interested in, but I eventually check back and it's better. You still get a Rose (their upgraded like) for free every week, unlike the superlikes on most of the other apps. I've never gotten a response from one, though.",4.0,male,"Toronto, Canada",2022-02-02,,,"['good', 'mediocre', 'experience', 'app', 'give', 'well', 'chance', 'know', 'people', 'swiping', 'app', 'go', 'period', 'give', 'show', 'kind', 'profile', 'not_interested', 'check', 'well', 'rose', 'upgrade', 'free', 'week', 'superlike', 'app', 'not_get_response']",good mediocre experience app give well chance know people swiping app go period give show kind profile not_interested check well rose upgrade free week superlike app not_get_response,positive
7688fc8a-e364-4085-8670-f017834e2503,In my experience is the only app that works. It should have a filter by verified user. I don't want to have to skip all those fake profiles.,4.0,male,"Lusaka, Zambia",2021-07-07,,,"['experience', 'work', 'filter', 'verified', 'user', 'not_want', 'skip', 'fake_profile']",experience work filter verified user not_want skip fake_profile,positive
19568beb-89c5-4b54-a84d-b7a8e3f3cf0f,Lost a star cos I don't get to 'freewrite' anything.. otherwise great,4.0,male,"Dubai, United Arab Emirates",2020-07-11,,,"['lose', 'star', 'not_get', 'freewrite']",lose star not_get freewrite,positive
4bc45a6b-6185-4231-9468-b4a201bb0c81,Easy to use and you can see who likes without paying,4.0,male,"Austin, United States",2021-10-12,,,"['easy', 'like', 'pay']",easy like pay,positive
dc55c40d-87de-4959-a229-92f1565ab566,"At least you can get your interest to someone directly so they can choose from just folks who might like them, definitely had more matches on here just due to that I imagine, but seems to have lower userbase than Tinder so I run out of cards and I'm also salty because I'm ugly so I kept a star for myself",4.0,male,"Jakarta, Indonesia",2020-10-27,,,"['interest', 'choose', 'folk', 'match', 'imagine', 'low', 'userbase', 'run', 'card', 'salty', 'ugly', 'keep', 'star']",interest choose folk match imagine low userbase run card salty ugly keep star,positive
55927210-4bfd-4c84-bcd3-7cbc7ff0ae3d,Have always enjoyed this app and like the detailed profiles. Allow me to search by relationship type and you'll earn my money and 5 star rating.,4.0,female,"Port Moresby, Papua New Guinea",2023-07-25,,,"['enjoy', 'detailed', 'profile', 'allow', 'search', 'relationship_type', 'earn', 'money', 'star_rating']",enjoy detailed profile allow search relationship_type earn money star_rating,positive
c0c8db05-6d64-41c4-b499-6c4bb67117c8,I would say it has reasonably interesting. Still deciding if it would be worth it to upgrade the membership.,4.0,male,"Busan, South Korea",2020-08-07,,,"['interesting', 'decide', 'worth', 'upgrade', 'membership']",interesting decide worth upgrade membership,positive
02db3593-96e3-461b-ab31-3b6c5bce9b54,"limited likes, questions prompts leave much to be desired. matched a couple of times, we'll see how the matches turn out",4.0,female,"Rio de Janeiro, Brazil",2023-03-06,,,"['limited_like', 'question', 'prompt', 'leave', 'desire', 'match', 'couple', 'time', 'match', 'turn']",limited_like question prompt leave desire match couple time match turn,positive
b8b13157-6f11-4cdb-8b93-8de07b834cdb,it's smooth,4.0,female,"San Jose, United States",2022-07-16,,,['smooth'],smooth,positive
2c415a0e-3878-48cb-888e-6d7d45fea923,"Hinge is the only dating app I've used that feels like it wants me to go on dates. My main gripe with the app itself is that it's not very consistent with playing voice clips. Also, unfortunately, there are some scammers on here, though far fewer than, shall we say, certain other apps.",4.0,male,"Ho Chi Minh City, Vietnam",2020-07-18,,,"['feel', 'want', 'date', 'main', 'gripe', 'consistent', 'play', 'voice', 'clip', 'scammer', 'few', 'certain', 'app']",feel want date main gripe consistent play voice clip scammer few certain app,positive
59a89cb2-5f5d-48d6-8593-dae3e01106a4,Its shown me better results then other apps. Honestly its probably ny chance though.,4.0,male,"Chicago, United States",2022-01-13,,,"['show', 'well', 'result', 'app', 'ny', 'chance']",show well result app ny chance,positive
72611205-424c-456b-98c3-edbbbb38bbe0,I met a beautiful woman ❤️ but then she💔,4.0,male,"Cairo, Egypt",2021-02-18,,,"['meet', 'beautiful', 'woman', 'red_heart', 'break', 'heart']",meet beautiful woman red_heart break heart,positive
3c3b9972-9865-4ae7-aab3-b484528ab025,refer to YouTube everything is right and everything is wrong you are on your own if you think that it does not work maybe you're ugly or boring consider that before saying it doesn't work,4.0,female,"Rosario, Argentina",2023-02-15,,,"['refer', 'youtube', 'right', 'wrong', 'think', 'not_work', 'ugly', 'boring', 'consider', 'say', 'not_work']",refer youtube right wrong think not_work ugly boring consider say not_work,positive
3ded1784-09a4-4659-9427-2c8152f78fd1,"I really like how simple it is to delete my account, it doesn't even try to convince you to stay and it respects your decision. I respect that no other dating app does this. I didn't find anyone though. 🥺 😔",4.0,male,"Philadelphia, United States",2021-10-17,,,"['simple', 'delete', 'account', 'convince', 'stay', 'respect', 'decision', 'respect', 'not_other', 'not_find', 'plead', 'face', 'pensive', 'face']",simple delete account convince stay respect decision respect not_other not_find plead face pensive face,positive
81e9067f-c9fb-43d9-ac8e-b17bc7b5ceca,I wish there were more free likes per day.,4.0,male,"Hong Kong, China",2020-12-28,,,"['wish', 'free', 'like_day']",wish free like_day,positive
33449741-5672-422f-aa3d-009a78ad2c6b,better than tinder,4.0,male,"Riyadh, Saudi Arabia",2020-07-09,,,['well'],well,positive
02d16a76-88cc-4588-b7a4-bbf58cceeb01,Well rounded app with nice people. App crashes sometimes when sending voice messages that are longer than 1 minute?,4.0,female,"Caracas, Venezuela",2022-09-05,,,"['rounded', 'people', 'crash', 'send', 'voice', 'message', 'long', 'minute']",rounded people crash send voice message long minute,positive
2bfbb7df-4e09-4446-afc1-3be795723d84,it is paradise for the love,4.0,male,"Jeddah, Saudi Arabia",2020-09-26,,,['paradise'],paradise,positive
6ad00b71-b46d-48f9-b137-deb9027e4adb,better than bumble and tinder for now,4.0,female,"Lima, Peru",2022-11-11,,,['well'],well,positive
6038743d-7a4c-4e87-88cc-b765fe15bb92,need more free swipes,4.0,male,"Mexico City, Mexico",2021-09-11,,,"['need', 'free', 'swipe']",need free swipe,positive
1d9d93d2-af36-4927-813a-b542d8ac7761,"it's much better then these previous dating apps constantly asking for payment that annoys me, this one too, not as much. Hard to explain!! Overall pic I like",4.0,female,"Los Angeles, United States",2022-07-29,,,"['well', 'previous', 'app', 'ask', 'payment', 'annoy', 'hard', 'explain', 'overall', 'pic']",well previous app ask payment annoy hard explain overall pic,positive
2eeb6251-3053-4d9a-b8ef-e1bc87bffcf1,I like the design and setup.,4.0,male,"Pretoria, South Africa",2021-07-17,,,"['design', 'setup']",design setup,positive
adaf7fb6-9901-4d38-a778-433930d44e41,so far so good. got a match within a few days,4.0,female,"Christchurch, New Zealand",2023-08-30,,,"['match', 'day']",match day,positive
36c6e1fe-1787-400c-bd60-4315b8633bb1,"I deactivated my account by mistake. Now whenever I download Hinge & try to login again, it won't allow me to create another account. Please solve this issue Hinge Team.",4.0,female,"Nadi, Fiji",2023-05-17,,,"['deactivate', 'account', 'mistake', 'download', 'login', 'not_allow', 'create_account', 'solve', 'issue', 'team']",deactivate account mistake download login not_allow create_account solve issue team,positive
09129a20-6435-4e61-894a-34f7a6914672,This is the app for people who want to actually date. It's kinda buggy though. • I can't listen to audio prompts • I cant connect my Instagram account • When I send a message it stays in the typing field and sometimes I send two of the same message • Sometimes I cant replace photos,4.0,male,"Kampala, Uganda",2021-07-12,,,"['people', 'want', 'date', 'buggy', 'not_listen', 'audio', 'prompt', 'not_connect', 'instagram', 'account', 'send_message', 'stay', 'type', 'field', 'send_message', 'not_replace', 'photo']",people want date buggy not_listen audio prompt not_connect instagram account send_message stay type field send_message not_replace photo,positive
8cf577c0-e5a5-4178-880b-661c00383ae2,Pretty awesome. One of the better dating apps out there.,4.0,female,"Montreal, Canada",2022-08-02,,,"['awesome', 'well', 'app']",awesome well app,positive
bf2d757a-c6ee-4899-bfe0-9c99c6e1c7ac,"This app is great, I met my soul mate on here",4.0,male,"Denver, United States",2022-03-22,,,"['meet', 'soul', 'mate']",meet soul mate,positive
86f82950-04b0-49cb-a378-048397474028,its better than the other ones,4.0,male,"Cape Town, South Africa",2021-06-16,,,"['well', 'one']",well one,positive
5303b2b0-c6e5-43f1-b26d-be88bb90906e,laggy at times,4.0,male,"Chicago, United States",2021-11-24,,,"['laggy', 'time']",laggy time,positive
abc09702-d7d8-410d-98b0-29d93a032863,would love to be able to like more profiles per day for free. 8 feels very small,4.0,male,"Pretoria, South Africa",2021-05-21,,,"['able', 'profile', 'day', 'free', 'feel', 'small']",able profile day free feel small,positive
62e4bc79-f53a-4032-9662-4c988bdeb6fc,great way to meet like minded people,4.0,male,"Helsinki, Finland",2020-04-21,,,"['meet', 'minded', 'people']",meet minded people,positive
0ed14358-d305-434c-b031-d4a8fb66439c,The best dating app so far. More real local people 👍,4.0,male,"Phuket, Thailand",2020-12-11,,,"['real', 'local', 'people', 'thumb']",real local people thumb,positive
f8bed95a-55e5-4157-b329-9423acb70fad,can connect to genuine people...if only your pictures are good,4.0,male,"Calgary, Canada",2022-04-13,,,"['connect', 'genuine', 'people', 'picture']",connect genuine people picture,positive
b91d5e44-6595-47df-8f94-f87b5fb7943b,"Latest update now makes you pay for the height filter. As a taller girl, I really hate this new update.",4.0,female,"Valparaíso, Chile",2023-01-27,,,"['late_update', 'make', 'pay', 'height', 'filter', 'tall', 'girl', 'hate', 'new_update']",late_update make pay height filter tall girl hate new_update,positive
231fe7bb-609e-4561-a053-ef6cd7a00f3c,Leaps and bounds ahead of the next best,4.0,female,"Salvador, Brazil",2022-09-05,,,"['leap', 'bound', 'good']",leap bound good,positive
0d92ca2e-bafc-432d-a82c-17bcae1a1c75,so far so good. I haven't met my match yet but I'm hopeful.,4.0,female,"Boston, United States",2022-07-25,,,"['not_meet', 'match', 'hopeful']",not_meet match hopeful,positive
60fa2c1c-d860-4d76-b496-a854d64c6176,"This is my favourite site. (Out of Tinder, Bumble & EHarmony) I love the format & ease of use. I feel like you can get a more rounded sense of someone's personality, prior to making contact. - photo', voice, video & prompts. It's also great to see what people respond to, on your own profile, be it a comment or a particular photo. I wish you could add a few more photos. Downside, not many men in my age group, >55, are onto this.🙄😄. Do it!",4.0,male,"Tel Aviv, Israel",2020-12-18,,,"['favourite', 'site', 'eharmony', 'format', 'ease', 'feel', 'rounded', 'sense', 'personality', 'make', 'contact', 'photo', 'voice_video', 'prompt', 'people', 'respond', 'profile', 'comment', 'particular', 'photo', 'wish', 'add', 'photo', 'not_many', 'man', 'age', 'group', 'face_rolling', 'eye', 'grin_face', 'smile_eye']",favourite site eharmony format ease feel rounded sense personality make contact photo voice_video prompt people respond profile comment particular photo wish add photo not_many man age group face_rolling eye grin_face smile_eye,positive
201b5800-4dd3-4658-9fdc-d93895989322,"it's good, just getting started hopefully the app is good",4.0,male,"Alexandria, Egypt",2021-06-15,,,"['get', 'start']",get start,positive
2a5fad6c-6e42-4146-8bea-e439783a2d15,its fine. not a lot of users,4.0,male,"Munich, Germany",2019-12-31,,,"['fine', 'user']",fine user,positive
4eb18a05-4ecc-463e-9ebe-7edfca996cf7,I appreciate the safety Check ins And feedback the app sends me Having issue getting app to re download to my phone. Not sure why.,4.0,male,"Dar es Salaam, Tanzania",2021-05-18,,,"['appreciate', 'safety', 'check', 'in', 'feedback', 'send', 'have_issue', 'get', 'download', 'phone', 'not_sure']",appreciate safety check in feedback send have_issue get download phone not_sure,positive
1f919ac1-be36-4cbe-b8a9-02e450b1d280,I love this app EXCEPT THE FACT THAT YOU CAN'T ADD YOUR BODY TYPE TO YOUR PROFILE and give unlimited free likes like Facebook Dating. HINGE NEEDS TO ADD THAT AND ALLOW UNLIMITED FREE LIKES THEN I can say that it's THE BEST DATING APP OUT THERE!!! I also think dating apps IN GENERAL should say if someone rejected your like rather than keeping the adrenaline going.,4.0,male,"Seattle, United States",2021-09-01,,,"['fact', 'not_add', 'body_type', 'profile', 'unlimited', 'free', 'like', 'facebook', 'need', 'add', 'allow', 'unlimited', 'free', 'like', 'think', 'app', 'general', 'reject', 'keep', 'adrenaline', 'go']",fact not_add body_type profile unlimited free like facebook need add allow unlimited free like think app general reject keep adrenaline go,positive
8efc089e-24f2-49da-8c8a-ac5b32a1c1c6,"Really good , just haven't found my soul mate yet the right girl is out there somewhere still looking for love 😍",4.0,male,"Marseille, France",2020-02-09,,,"['not_find', 'soul', 'mate', 'right', 'girl', 'look', 'smile_face', 'heart', 'eye']",not_find soul mate right girl look smile_face heart eye,positive
5748f739-378d-4dc9-940a-72073b441271,They brought back allowing us to see more standouts at a time. But one thing that still bothers me is that there no dark mode. My eye balls hurt.,4.0,male,"Toronto, Canada",2021-08-09,,,"['bring', 'allow', 'standout', 'time', 'bother', 'not_dark', 'mode', 'eye', 'ball', 'hurt']",bring allow standout time bother not_dark mode eye ball hurt,positive
091d9db6-ba80-4943-bedf-bfb8cec4bb16,better than Tinder,4.0,male,"Seattle, United States",2021-10-26,,,['well'],well,positive
ab571e11-cca6-473a-be96-c9ff6acc8072,One of the better dating apps because it doesn't block communication. Good response rates and decent people on it who want a long term relationship. Monetization is fair and reminds me of how OkCupid used to be before it sold out.,4.0,male,"Monterrey, Mexico",2022-04-29,,,"['well', 'app', 'not_block', 'communication', 'response', 'rate', 'decent', 'people', 'want', 'long_term', 'relationship', 'monetization', 'fair', 'remind', 'okcupid', 'sell']",well app not_block communication response rate decent people want long_term relationship monetization fair remind okcupid sell,positive
e41ccf2c-5323-4e91-85a1-eb422e641665,"I gave up trying to add a video prompt to my profile, neither having the app make the recording nor uploading a pre-recorded video worked. Also, I prefer OkCupid over Hinge, OkCupid asks really personal questions and it's possible to filter on questions like opinion about abortion, politics, attitude towards marijuana, attitude towards BDSM, etc. The OkCupid questionaire match percentage works, I actually know a really solid married couple that met through OkCupid via that. Copy OkCupid.",4.0,male,"Washington DC, United States",2022-02-16,,,"['give', 'try', 'add', 'video_prompt', 'profile', 'have', 'recording', 'upload', 'pre', 'recorded', 'video', 'work', 'prefer', 'okcupid', 'okcupid', 'ask', 'personal', 'question', 'possible', 'filter', 'question', 'opinion', 'abortion', 'politic', 'attitude', 'marijuana', 'attitude', 'bdsm', 'okcupid', 'questionaire', 'match', 'percentage', 'work', 'know', 'solid', 'married', 'couple', 'meet', 'okcupid', 'copy', 'okcupid']",give try add video_prompt profile have recording upload pre recorded video work prefer okcupid okcupid ask personal question possible filter question opinion abortion politic attitude marijuana attitude bdsm okcupid questionaire match percentage work know solid married couple meet okcupid copy okcupid,positive
85868eb8-1031-41a6-8786-456f3d4f5932,one of the better dating apps. it's nice you can send a first message and start the conversation off with some momentum,4.0,male,"Brussels, Belgium",2019-12-01,,,"['well', 'app', 'send_message', 'start_conversation', 'momentum']",well app send_message start_conversation momentum,positive
5787c03e-e944-477a-836e-376d822fecd7,"Pretty good overall, especially for being free. Wish there were more filters available on the free version.",4.0,male,"Zurich, Switzerland",2020-04-06,,,"['free', 'wish', 'filter', 'available', 'free_version']",free wish filter available free_version,positive
ee808b8c-39d2-4be3-8e74-cae0fce643fc,"I set my preferences for Jewish or Muslim men since the majority share my same views. And all I am getting are Agnostics and spanish men, who in my experience, follow and treat women the OPPOSITE of what I believe in. It's hard to get a match this way since the preference setting does not work. The rest of the app has great features but would just be nice to meet men who follow the same beliefs.",4.0,male,"Busan, South Korea",2020-11-25,,,"['set_preference', 'jewish', 'muslim', 'man', 'majority', 'share', 'view', 'get', 'agnostic', 'spanish', 'man', 'experience', 'follow', 'treat', 'woman', 'opposite', 'believe', 'hard', 'match', 'preference', 'setting', 'not_work', 'rest', 'feature', 'meet', 'man', 'follow', 'belief']",set_preference jewish muslim man majority share view get agnostic spanish man experience follow treat woman opposite believe hard match preference setting not_work rest feature meet man follow belief,positive
3fb4ce4f-2963-49f6-b35b-ad2325879bf4,I've tried a few different dating apps and this one has been the best. They do offer a premium membership but even if you don't buy one your still given a lot. They show you how liked your profile 1 at a time (with premium everyone is shown) You only have a limited amount of likes per day but I think that's a good thing. The app is really good about figuring out your preferences and showing you those people. Definitely recommend!,4.0,male,"New York, United States",2022-03-30,,,"['try', 'different', 'app', 'good', 'offer', 'premium', 'membership', 'not_buy', 'give', 'like', 'profile', 'time', 'premium', 'show', 'limited_like', 'day', 'think', 'figure', 'preference', 'show', 'people', 'recommend']",try different app good offer premium membership not_buy give like profile time premium show limited_like day think figure preference show people recommend,positive
e1d354b1-8c9e-46e6-9821-a2d022b37695,"I would give this app a 9.9/10. If there was an option to display what your income is or general living, that would be fantastic. I've been on a few dates with a couple of girls only to find out they live in a trailer park while I'm in the middle class.",4.0,female,"Salvador, Brazil",2022-10-14,,,"['option', 'display', 'income', 'general', 'living', 'fantastic', 'date', 'couple', 'girl', 'find', 'live', 'trailer', 'park', 'middle', 'class']",option display income general living fantastic date couple girl find live trailer park middle class,positive
9a376268-1172-4552-bf6e-66ae9a8c7fb5,"I like the interface, profile questions, and functionality. I don't like how they limit you to 8 Likes per day unless you fall for their upsell to subscribe. After that, you can't send any more messages and have to wait until the next day. Some wealthy industrialist like Jeff Bezos or Bill Gates needs to create a FREE online dating site as an act of charitable philanthropy. Hell, they both have more money than God and are goofy-lookin' nerds who attracted partners. They should have compassion.",4.0,female,"Canberra, Australia",2023-03-18,,,"['interface', 'profile', 'question', 'functionality', 'not_like', 'limit', 'like_day', 'fall', 'upsell', 'subscribe', 'not_send_message', 'wait', 'day', 'wealthy', 'industrialist', 'jeff', 'bezos', 'bill', 'gate', 'need', 'create', 'free', 'online', 'site', 'act', 'charitable', 'philanthropy', 'hell', 'money', 'god', 'goofy', 'lookin', 'nerd', 'attract', 'partner', 'compassion']",interface profile question functionality not_like limit like_day fall upsell subscribe not_send_message wait day wealthy industrialist jeff bezos bill gate need create free online site act charitable philanthropy hell money god goofy lookin nerd attract partner compassion,positive
